,Tram_2,Tram_10,Tram_13,Tram_24,Tram_38
4284,8.0,21.0,20.0,22.0,30.0
4285,9.0,19.0,21.0,22.0,9.0
4286,8.0,19.0,15.0,14.0,15.0
4287,6.0,17.0,18.0,16.0,10.0
4288,7.0,22.0,26.0,14.0,5.0
4289,8.0,21.0,26.0,15.0,10.0
4290,18.0,18.0,22.0,18.0,12.0
4291,21.0,19.0,26.0,15.0,12.0
4292,17.0,15.0,24.0,19.0,14.0
4293,23.0,12.0,20.0,12.0,14.0
4294,17.0,15.0,20.0,16.0,18.0
4295,11.0,15.0,14.0,21.0,16.0
4296,7.0,16.0,15.0,22.0,13.0
4297,10.0,15.0,18.0,16.0,9.0
4298,11.0,19.0,16.0,8.0,11.0
4299,7.0,24.0,11.0,11.0,9.0
4300,6.0,15.0,13.0,5.0,2.0
4301,5.0,15.0,12.0,6.0,3.0
4302,6.0,15.0,16.0,9.0,12.0
4303,6.0,19.0,12.0,5.0,6.0
4304,6.0,16.0,10.0,7.0,3.0
4305,4.0,16.0,22.0,9.0,3.0
4306,5.0,25.0,25.0,17.0,13.0
4307,8.0,17.0,25.0,15.0,14.0
4308,11.0,23.0,13.0,16.0,7.0
4309,6.0,16.0,15.0,14.0,17.0
4310,8.0,18.0,16.0,21.0,8.0
4311,9.0,19.0,22.0,28.0,10.0
4312,6.0,23.0,23.0,14.0,13.0
4313,6.0,19.0,6.0,8.0,12.0
4314,5.0,15.0,13.0,10.0,11.0
4315,6.0,16.0,7.0,4.0,16.0
4316,4.0,11.0,14.0,8.0,8.0
4317,5.0,9.0,16.0,10.0,7.0
4318,5.0,7.0,15.0,8.0,7.0
4319,5.0,9.0,11.0,7.0,6.0
4320,5.0,10.0,8.0,12.0,7.0
4321,4.0,9.0,16.0,9.0,7.0
4322,3.0,10.0,10.0,12.0,5.0
4323,3.0,11.0,16.0,5.0,9.0
4324,3.0,10.0,13.0,11.0,9.0
4325,1.0,11.0,11.0,1.0,9.0
4326,23.0,12.0,13.0,4.0,1.0
4327,4.0,9.0,7.0,10.0,5.0
4328,4.0,15.0,5.0,8.0,4.0
4329,5.0,14.0,4.0,7.0,8.0
4330,2.0,16.0,8.0,4.0,6.0
4331,2.0,10.0,7.0,9.0,10.0
4332,3.0,13.0,11.0,5.0,4.0
4333,2.0,22.0,12.0,4.0,9.0
4334,3.0,29.0,18.0,9.0,6.0
4335,3.0,28.0,26.0,8.0,9.0
4336,4.0,27.0,32.0,10.0,3.0
4337,6.0,34.0,23.0,9.0,1.0
4338,7.0,37.0,38.0,6.0,4.0
4339,5.0,39.0,35.0,11.0,12.0
4340,6.0,31.0,33.0,19.0,4.0
4341,4.0,22.0,33.0,33.0,4.0
4342,5.0,17.0,26.0,30.0,28.0
4343,19.0,15.0,22.0,26.0,26.0
4344,25.0,15.0,25.0,18.0,22.0
4345,27.0,14.0,15.0,20.0,24.0
4346,25.0,14.0,11.0,18.0,18.0
4347,22.0,16.0,13.0,16.0,14.0
4348,23.0,12.0,12.0,16.0,13.0
4349,23.0,12.0,15.0,17.0,11.0
4350,21.0,14.0,16.0,17.0,7.0
4351,27.0,22.0,20.0,19.0,10.0
4352,13.0,16.0,20.0,14.0,12.0
4353,7.0,13.0,22.0,12.0,6.0
4354,4.0,14.0,23.0,15.0,9.0
4355,6.0,16.0,20.0,18.0,15.0
4356,11.0,16.0,23.0,11.0,16.0
4357,14.0,12.0,20.0,13.0,21.0
4358,10.0,11.0,17.0,7.0,16.0
4359,10.0,9.0,9.0,4.0,20.0
4360,3.0,5.0,9.0,3.0,15.0
4361,6.0,5.0,1.0,3.0,5.0
4362,4.0,5.0,10.0,3.0,4.0
4363,2.0,5.0,12.0,2.0,12.0
4364,3.0,4.0,10.0,4.0,4.0
4365,2.0,4.0,3.0,2.0,5.0
4366,4.0,3.0,8.0,5.0,1.0
4367,4.0,4.0,7.0,7.0,5.0
4368,5.0,4.0,7.0,9.0,4.0
4369,4.0,4.0,1.0,10.0,8.0
4370,5.0,6.0,6.0,3.0,8.0
4371,3.0,6.0,5.0,7.0,1.0
4372,4.0,3.0,4.0,7.0,4.0
4373,2.0,7.0,7.0,6.0,2.0
4374,3.0,4.0,4.0,4.0,7.0
4375,3.0,5.0,2.0,3.0,5.0
4376,3.0,6.0,1.0,5.0,8.0
4377,2.0,9.0,9.0,4.0,2.0
4378,5.0,7.0,7.0,7.0,2.0
4379,6.0,4.0,4.0,8.0,6.0
4380,1.0,7.0,9.0,6.0,11.0
4381,3.0,5.0,8.0,9.0,3.0
4382,2.0,8.0,9.0,8.0,4.0
4383,5.0,8.0,15.0,10.0,6.0
4384,5.0,8.0,6.0,6.0,7.0
4385,4.0,10.0,7.0,10.0,8.0
4386,8.0,10.0,9.0,13.0,11.0
4387,8.0,10.0,8.0,10.0,14.0
4388,7.0,11.0,15.0,11.0,13.0
4389,9.0,13.0,13.0,11.0,17.0
4390,6.0,8.0,13.0,10.0,11.0
4391,7.0,9.0,11.0,11.0,12.0
4392,4.0,8.0,12.0,17.0,13.0
4393,3.0,10.0,3.0,7.0,11.0
4394,4.0,11.0,7.0,6.0,9.0
4395,6.0,10.0,15.0,9.0,9.0
4396,7.0,12.0,12.0,14.0,11.0
4397,5.0,13.0,14.0,12.0,12.0
4398,5.0,10.0,10.0,2.0,12.0
4399,5.0,10.0,12.0,8.0,9.0
4400,4.0,9.0,19.0,6.0,7.0
4401,4.0,13.0,10.0,3.0,13.0
4402,4.0,11.0,14.0,2.0,13.0
4403,5.0,12.0,6.0,3.0,14.0
4404,3.0,6.0,13.0,11.0,11.0
4405,3.0,7.0,8.0,9.0,7.0
4406,6.0,8.0,9.0,7.0,19.0
4407,6.0,10.0,14.0,9.0,12.0
4408,8.0,9.0,11.0,7.0,8.0
4409,10.0,9.0,7.0,8.0,6.0
4410,8.0,9.0,5.0,9.0,10.0
4411,6.0,11.0,5.0,6.0,8.0
4412,4.0,15.0,14.0,11.0,11.0
4413,5.0,11.0,17.0,8.0,10.0
4414,4.0,13.0,30.0,11.0,9.0
4415,4.0,13.0,11.0,4.0,6.0
4416,3.0,13.0,12.0,10.0,1.0
4417,2.0,12.0,15.0,6.0,6.0
4418,4.0,15.0,10.0,11.0,10.0
4419,4.0,14.0,14.0,9.0,9.0
4420,6.0,15.0,14.0,8.0,2.0
4421,5.0,16.0,21.0,2.0,11.0
4422,4.0,15.0,17.0,8.0,13.0
4423,4.0,11.0,20.0,9.0,7.0
4424,4.0,18.0,10.0,2.0,8.0
4425,7.0,15.0,15.0,1.0,17.0
4426,8.0,16.0,15.0,15.0,9.0
4427,10.0,15.0,16.0,9.0,15.0
4428,13.0,12.0,16.0,14.0,11.0
4429,14.0,11.0,15.0,13.0,12.0
4430,15.0,12.0,25.0,17.0,11.0
4431,15.0,9.0,21.0,19.0,12.0
4432,15.0,16.0,24.0,22.0,11.0
4433,10.0,21.0,21.0,19.0,30.0
4434,12.0,17.0,21.0,15.0,23.0
4435,11.0,11.0,21.0,12.0,12.0
4436,10.0,11.0,12.0,17.0,16.0
4437,11.0,8.0,15.0,17.0,17.0
4438,9.0,11.0,9.0,9.0,10.0
4439,9.0,10.0,14.0,8.0,16.0
4440,9.0,11.0,10.0,12.0,19.0
4441,7.0,10.0,16.0,8.0,17.0
4442,8.0,11.0,17.0,13.0,16.0
4443,9.0,11.0,10.0,13.0,17.0
4444,8.0,10.0,15.0,13.0,10.0
4445,7.0,13.0,11.0,11.0,14.0
4446,7.0,11.0,12.0,10.0,6.0
4447,7.0,12.0,13.0,12.0,12.0
4448,8.0,13.0,13.0,9.0,13.0
4449,11.0,14.0,20.0,13.0,14.0
4450,10.0,20.0,22.0,19.0,13.0
4451,13.0,23.0,11.0,13.0,9.0
4452,13.0,30.0,16.0,14.0,8.0
4453,7.0,32.0,15.0,14.0,8.0
4454,7.0,32.0,22.0,3.0,11.0
4455,3.0,36.0,9.0,8.0,9.0
4456,2.0,16.0,5.0,3.0,8.0
4457,1.0,2.0,12.0,3.0,4.0
4458,1.0,5.0,6.0,5.0,6.0
4459,1.0,5.0,3.0,1.0,8.0
4460,1.0,5.0,6.0,4.0,4.0
4461,1.0,7.0,6.0,8.0,1.0
4462,1.0,7.0,6.0,9.0,4.0
4463,4.0,9.0,16.0,14.0,9.0
4464,8.0,9.0,23.0,12.0,10.0
4465,10.0,8.0,16.0,13.0,10.0
4466,9.0,7.0,12.0,8.0,7.0
4467,7.0,7.0,9.0,8.0,5.0
4468,6.0,9.0,7.0,8.0,10.0
4469,6.0,13.0,10.0,8.0,1.0
4470,6.0,11.0,9.0,8.0,4.0
4471,1.0,8.0,11.0,8.0,8.0
4472,1.0,11.0,7.0,8.0,8.0
4473,3.0,17.0,8.0,8.0,10.0
4474,8.0,19.0,13.0,8.0,13.0
4475,9.0,17.0,20.0,8.0,11.0
4476,10.0,16.0,14.0,8.0,12.0
4477,11.0,13.0,19.0,38.0,14.0
4478,10.0,10.0,17.0,4.0,8.0
4479,11.0,12.0,23.0,12.0,15.0
4480,10.0,17.0,25.0,13.0,10.0
4481,10.0,16.0,19.0,15.0,15.0
4482,11.0,17.0,27.0,19.0,19.0
4483,8.0,19.0,20.0,17.0,19.0
4484,11.0,20.0,16.0,8.0,13.0
4485,14.0,17.0,18.0,13.0,18.0
4486,26.0,15.0,10.0,19.0,14.0
4487,10.0,15.0,20.0,13.0,16.0
4488,7.0,13.0,14.0,11.0,18.0
4489,7.0,11.0,16.0,13.0,11.0
4490,7.0,12.0,20.0,12.0,10.0
4491,6.0,15.0,17.0,14.0,15.0
4492,6.0,18.0,18.0,12.0,5.0
4493,6.0,15.0,12.0,8.0,13.0
4494,6.0,13.0,17.0,12.0,2.0
4495,5.0,12.0,16.0,11.0,14.0
4496,5.0,10.0,15.0,6.0,6.0
4497,6.0,17.0,14.0,12.0,12.0
4498,6.0,13.0,8.0,16.0,9.0
4499,7.0,12.0,7.0,11.0,9.0
4500,7.0,13.0,12.0,3.0,6.0
4501,4.0,9.0,17.0,9.0,11.0
4502,5.0,8.0,14.0,10.0,9.0
4503,7.0,8.0,15.0,8.0,12.0
4504,6.0,7.0,12.0,13.0,12.0
4505,8.0,8.0,16.0,10.0,17.0
4506,9.0,9.0,8.0,12.0,10.0
4507,8.0,11.0,13.0,12.0,6.0
4508,6.0,11.0,16.0,11.0,13.0
4509,7.0,12.0,8.0,4.0,11.0
4510,3.0,11.0,7.0,5.0,3.0
4511,4.0,8.0,9.0,3.0,5.0
4512,3.0,7.0,10.0,2.0,7.0
4513,4.0,8.0,15.0,8.0,1.0
4514,5.0,11.0,13.0,11.0,11.0
4515,6.0,14.0,15.0,9.0,11.0
4516,7.0,11.0,15.0,12.0,14.0
4517,9.0,9.0,13.0,2.0,15.0
4518,5.0,6.0,15.0,7.0,14.0
4519,4.0,6.0,11.0,1.0,8.0
4520,1.0,7.0,5.0,2.0,8.0
4521,2.0,5.0,2.0,7.0,11.0
4522,4.0,6.0,8.0,1.0,6.0
4523,7.0,5.0,7.0,1.0,4.0
4524,8.0,6.0,1.0,1.0,8.0
4525,6.0,4.0,11.0,1.0,6.0
4526,6.0,4.0,4.0,12.0,12.0
4527,5.0,7.0,12.0,9.0,9.0
4528,7.0,6.0,15.0,9.0,7.0
4529,12.0,7.0,10.0,27.0,13.0
4530,8.0,10.0,10.0,8.0,8.0
4531,8.0,8.0,5.0,11.0,3.0
4532,10.0,9.0,8.0,7.0,8.0
4533,9.0,11.0,17.0,4.0,7.0
4534,7.0,9.0,7.0,10.0,7.0
4535,8.0,9.0,14.0,11.0,10.0
4536,8.0,8.0,13.0,10.0,8.0
4537,7.0,6.0,8.0,4.0,15.0
4538,4.0,7.0,8.0,7.0,8.0
4539,7.0,7.0,4.0,1.0,1.0
4540,8.0,7.0,5.0,13.0,1.0
4541,7.0,8.0,11.0,5.0,10.0
4542,5.0,7.0,28.0,7.0,4.0
4543,3.0,8.0,4.0,8.0,10.0
4544,7.0,14.0,8.0,6.0,5.0
4545,7.0,9.0,7.0,7.0,10.0
4546,7.0,8.0,7.0,6.0,5.0
4547,9.0,6.0,11.0,9.0,7.0
4548,8.0,11.0,11.0,8.0,10.0
4549,6.0,11.0,12.0,19.0,12.0
4550,9.0,11.0,14.0,10.0,14.0
4551,10.0,14.0,9.0,11.0,7.0
4552,10.0,16.0,12.0,6.0,7.0
4553,11.0,11.0,8.0,17.0,20.0
4554,8.0,12.0,8.0,19.0,10.0
4555,8.0,12.0,13.0,18.0,18.0
4556,7.0,14.0,9.0,12.0,19.0
4557,7.0,12.0,19.0,15.0,19.0
4558,6.0,13.0,19.0,20.0,19.0
4559,7.0,13.0,17.0,11.0,15.0
4560,7.0,13.0,18.0,10.0,16.0
4561,7.0,13.0,14.0,11.0,19.0
4562,5.0,11.0,16.0,13.0,15.0
4563,5.0,12.0,10.0,14.0,10.0
4564,6.0,14.0,17.0,14.0,7.0
4565,7.0,17.0,14.0,9.0,11.0
4566,18.0,17.0,12.0,10.0,14.0
4567,10.0,19.0,21.0,15.0,14.0
4568,13.0,18.0,18.0,15.0,32.0
4569,15.0,24.0,18.0,19.0,27.0
4570,10.0,30.0,19.0,21.0,20.0
4571,9.0,29.0,26.0,20.0,19.0
4572,8.0,35.0,30.0,27.0,27.0
4573,6.0,31.0,23.0,23.0,10.0
4574,7.0,25.0,28.0,12.0,14.0
4575,6.0,27.0,15.0,11.0,18.0
4576,8.0,24.0,17.0,10.0,7.0
4577,8.0,23.0,7.0,8.0,7.0
4578,6.0,22.0,14.0,9.0,10.0
4579,4.0,21.0,13.0,10.0,6.0
4580,5.0,21.0,6.0,3.0,11.0
4581,5.0,21.0,7.0,8.0,14.0
4582,3.0,18.0,14.0,6.0,4.0
4583,3.0,8.0,4.0,7.0,7.0
4584,4.0,19.0,14.0,3.0,11.0
4585,2.0,11.0,8.0,11.0,10.0
4586,4.0,6.0,7.0,14.0,6.0
4587,7.0,8.0,12.0,7.0,2.0
4588,3.0,5.0,6.0,10.0,1.0
4589,1.0,7.0,2.0,5.0,3.0
4590,3.0,7.0,4.0,7.0,8.0
4591,3.0,7.0,7.0,10.0,6.0
4592,3.0,23.0,23.0,4.0,4.0
4593,5.0,18.0,21.0,18.0,5.0
4594,6.0,11.0,19.0,10.0,11.0
4595,3.0,11.0,14.0,10.0,12.0
4596,4.0,7.0,10.0,9.0,8.0
4597,4.0,2.0,9.0,8.0,9.0
4598,2.0,4.0,8.0,7.0,11.0
4599,4.0,5.0,7.0,4.0,1.0
4600,6.0,6.0,10.0,9.0,6.0
4601,4.0,6.0,9.0,10.0,15.0
4602,3.0,7.0,5.0,6.0,4.0
4603,4.0,7.0,6.0,1.0,14.0
4604,4.0,5.0,6.0,4.0,1.0
4605,5.0,4.0,5.0,3.0,8.0
4606,3.0,5.0,4.0,5.0,7.0
4607,4.0,5.0,4.0,5.0,3.0
4608,5.0,5.0,2.0,5.0,4.0
4609,3.0,6.0,10.0,3.0,5.0
4610,5.0,4.0,3.0,4.0,10.0
4611,5.0,5.0,3.0,4.0,1.0
4612,3.0,3.0,3.0,3.0,8.0
4613,3.0,4.0,3.0,4.0,3.0
4614,3.0,4.0,3.0,4.0,6.0
4615,2.0,5.0,3.0,4.0,8.0
4616,2.0,11.0,6.0,5.0,4.0
4617,4.0,5.0,6.0,7.0,6.0
4618,4.0,5.0,5.0,5.0,2.0
4619,4.0,6.0,5.0,1.0,8.0
4620,5.0,6.0,3.0,2.0,4.0
4621,4.0,5.0,1.0,2.0,11.0
4622,4.0,7.0,8.0,6.0,6.0
4623,4.0,6.0,3.0,9.0,2.0
4624,5.0,4.0,4.0,8.0,10.0
4625,4.0,6.0,11.0,8.0,2.0
4626,3.0,5.0,12.0,14.0,6.0
4627,5.0,7.0,9.0,10.0,6.0
4628,4.0,5.0,9.0,7.0,5.0
4629,4.0,7.0,4.0,7.0,5.0
4630,4.0,6.0,8.0,10.0,4.0
4631,4.0,6.0,2.0,10.0,5.0
4632,3.0,5.0,3.0,8.0,5.0
4633,2.0,5.0,1.0,3.0,1.0
4634,3.0,6.0,2.0,3.0,5.0
4635,4.0,4.0,5.0,2.0,7.0
4636,4.0,7.0,10.0,3.0,6.0
4637,2.0,7.0,6.0,3.0,4.0
4638,3.0,5.0,5.0,6.0,10.0
4639,3.0,3.0,2.0,3.0,4.0
4640,2.0,5.0,6.0,5.0,2.0
4641,2.0,5.0,6.0,3.0,1.0
4642,2.0,7.0,2.0,6.0,5.0
4643,4.0,6.0,3.0,7.0,6.0
4644,3.0,6.0,4.0,2.0,1.0
4645,4.0,5.0,4.0,5.0,5.0
4646,4.0,4.0,3.0,13.0,8.0
4647,7.0,5.0,3.0,4.0,3.0
4648,7.0,3.0,6.0,4.0,6.0
4649,7.0,5.0,14.0,7.0,9.0
4650,5.0,6.0,11.0,7.0,2.0
4651,7.0,7.0,7.0,8.0,11.0
4652,7.0,7.0,9.0,10.0,9.0
4653,5.0,9.0,3.0,4.0,10.0
4654,6.0,10.0,8.0,8.0,8.0
4655,6.0,14.0,10.0,4.0,12.0
4656,7.0,18.0,5.0,1.0,8.0
4657,7.0,18.0,12.0,7.0,10.0
4658,6.0,16.0,13.0,8.0,7.0
4659,8.0,18.0,13.0,9.0,6.0
4660,5.0,15.0,14.0,13.0,1.0
4661,7.0,13.0,17.0,8.0,8.0
4662,6.0,16.0,9.0,13.0,8.0
4663,5.0,17.0,16.0,16.0,17.0
4664,5.0,15.0,11.0,8.0,15.0
4665,5.0,15.0,9.0,7.0,4.0
4666,11.0,16.0,12.0,21.0,6.0
4667,9.0,14.0,6.0,9.0,14.0
4668,11.0,10.0,12.0,10.0,14.0
4669,6.0,12.0,11.0,2.0,15.0
4670,8.0,14.0,9.0,6.0,16.0
4671,7.0,12.0,12.0,17.0,5.0
4672,9.0,12.0,19.0,12.0,12.0
4673,22.0,12.0,12.0,9.0,15.0
4674,14.0,9.0,10.0,15.0,11.0
4675,12.0,12.0,9.0,16.0,10.0
4676,11.0,14.0,10.0,15.0,16.0
4677,12.0,11.0,10.0,14.0,25.0
4678,7.0,13.0,13.0,9.0,14.0
4679,9.0,8.0,5.0,12.0,13.0
4680,8.0,10.0,6.0,10.0,11.0
4681,6.0,6.0,12.0,7.0,12.0
4682,4.0,6.0,7.0,7.0,7.0
4683,4.0,6.0,7.0,2.0,12.0
4684,6.0,6.0,8.0,4.0,10.0
4685,4.0,7.0,8.0,11.0,7.0
4686,5.0,7.0,5.0,4.0,1.0
4687,5.0,7.0,4.0,2.0,3.0
4688,3.0,9.0,12.0,4.0,10.0
4689,6.0,10.0,10.0,4.0,1.0
4690,7.0,10.0,7.0,6.0,13.0
4691,6.0,10.0,3.0,9.0,5.0
4692,5.0,11.0,9.0,8.0,17.0
4693,7.0,7.0,3.0,4.0,8.0
4694,5.0,9.0,6.0,2.0,12.0
4695,7.0,11.0,5.0,8.0,8.0
4696,4.0,8.0,3.0,13.0,9.0
4697,3.0,13.0,8.0,14.0,5.0
4698,5.0,9.0,7.0,11.0,7.0
4699,5.0,12.0,3.0,6.0,3.0
4700,5.0,14.0,5.0,12.0,6.0
4701,5.0,19.0,6.0,10.0,4.0
4702,8.0,22.0,14.0,8.0,6.0
4703,9.0,22.0,14.0,10.0,8.0
4704,12.0,19.0,14.0,5.0,14.0
4705,8.0,17.0,12.0,6.0,16.0
4706,7.0,11.0,13.0,12.0,9.0
4707,7.0,13.0,11.0,13.0,6.0
4708,8.0,8.0,7.0,6.0,11.0
4709,6.0,13.0,4.0,8.0,2.0
4710,6.0,12.0,10.0,2.0,6.0
4711,6.0,16.0,11.0,2.0,1.0
4712,3.0,11.0,8.0,8.0,4.0
4713,2.0,8.0,4.0,3.0,1.0
4714,3.0,9.0,4.0,10.0,6.0
4715,7.0,5.0,1.0,5.0,6.0
4716,4.0,5.0,2.0,7.0,2.0
4717,6.0,4.0,2.0,5.0,4.0
4718,5.0,6.0,2.0,4.0,14.0
4719,6.0,7.0,2.0,3.0,2.0
4720,5.0,7.0,10.0,3.0,13.0
4721,11.0,9.0,12.0,2.0,26.0
4722,12.0,10.0,16.0,8.0,10.0
4723,10.0,9.0,17.0,7.0,13.0
4724,8.0,11.0,20.0,8.0,7.0
4725,7.0,15.0,7.0,20.0,6.0
4726,8.0,13.0,16.0,18.0,14.0
4727,5.0,11.0,15.0,6.0,14.0
4728,4.0,16.0,15.0,15.0,5.0
4729,4.0,20.0,15.0,7.0,9.0
4730,4.0,29.0,15.0,13.0,8.0
4731,8.0,30.0,27.0,10.0,8.0
4732,7.0,27.0,22.0,19.0,16.0
4733,6.0,23.0,15.0,21.0,9.0
4734,8.0,21.0,22.0,25.0,9.0
4735,7.0,18.0,22.0,20.0,23.0
4736,5.0,22.0,22.0,21.0,20.0
4737,4.0,23.0,15.0,15.0,18.0
4738,7.0,20.0,13.0,13.0,17.0
4739,13.0,19.0,14.0,16.0,11.0
4740,7.0,14.0,13.0,14.0,8.0
4741,6.0,10.0,10.0,11.0,5.0
4742,8.0,14.0,11.0,8.0,7.0
4743,7.0,12.0,13.0,12.0,4.0
4744,10.0,15.0,11.0,14.0,12.0
4745,17.0,16.0,16.0,8.0,18.0
4746,19.0,24.0,19.0,17.0,16.0
4747,9.0,16.0,15.0,14.0,16.0
4748,9.0,15.0,16.0,16.0,15.0
4749,8.0,15.0,18.0,13.0,17.0
4750,9.0,17.0,18.0,17.0,14.0
4751,8.0,18.0,18.0,33.0,20.0
4752,7.0,24.0,15.0,14.0,14.0
4753,8.0,25.0,15.0,16.0,14.0
4754,9.0,27.0,16.0,23.0,11.0
4755,11.0,26.0,27.0,16.0,14.0
4756,10.0,32.0,26.0,22.0,14.0
4757,13.0,28.0,20.0,20.0,10.0
4758,13.0,26.0,42.0,29.0,11.0
4759,10.0,25.0,24.0,23.0,20.0
4760,11.0,28.0,20.0,23.0,31.0
4761,9.0,27.0,18.0,17.0,21.0
4762,13.0,19.0,17.0,17.0,19.0
4763,16.0,19.0,17.0,18.0,15.0
4764,6.0,22.0,14.0,19.0,17.0
4765,7.0,18.0,15.0,12.0,23.0
4766,6.0,8.0,10.0,7.0,12.0
4767,5.0,7.0,10.0,7.0,12.0
4768,7.0,7.0,7.0,10.0,14.0
4769,17.0,10.0,9.0,7.0,26.0
4770,18.0,10.0,6.0,12.0,48.0
4771,13.0,14.0,10.0,15.0,36.0
4772,11.0,11.0,16.0,14.0,38.0
4773,11.0,13.0,15.0,13.0,27.0
4774,9.0,13.0,13.0,18.0,27.0
4775,6.0,15.0,21.0,16.0,17.0
4776,6.0,18.0,14.0,14.0,24.0
4777,8.0,16.0,22.0,17.0,9.0
4778,6.0,17.0,14.0,12.0,13.0
4779,7.0,19.0,20.0,14.0,18.0
4780,5.0,27.0,34.0,18.0,10.0
4781,7.0,22.0,37.0,15.0,15.0
4782,11.0,25.0,32.0,11.0,18.0
4783,10.0,21.0,19.0,22.0,22.0
4784,8.0,21.0,24.0,15.0,25.0
4785,8.0,17.0,20.0,19.0,19.0
4786,7.0,15.0,18.0,9.0,18.0
4787,6.0,20.0,17.0,2.0,11.0
4788,2.0,11.0,11.0,10.0,8.0
4789,2.0,10.0,14.0,8.0,8.0
4790,3.0,9.0,12.0,8.0,1.0
4791,2.0,10.0,12.0,7.0,7.0
4792,3.0,9.0,21.0,5.0,11.0
4793,4.0,10.0,16.0,6.0,7.0
4794,3.0,11.0,11.0,9.0,8.0
4795,5.0,13.0,13.0,6.0,11.0
4796,7.0,15.0,18.0,8.0,13.0
4797,6.0,17.0,16.0,13.0,12.0
4798,6.0,19.0,15.0,7.0,8.0
4799,9.0,23.0,16.0,11.0,4.0
4800,11.0,18.0,16.0,12.0,10.0
4801,10.0,26.0,9.0,7.0,14.0
4802,10.0,27.0,16.0,15.0,9.0
4803,13.0,23.0,14.0,10.0,8.0
4804,17.0,20.0,21.0,10.0,11.0
4805,18.0,18.0,11.0,9.0,8.0
4806,19.0,19.0,19.0,11.0,9.0
4807,14.0,13.0,16.0,12.0,15.0
4808,9.0,21.0,14.0,10.0,9.0
4809,5.0,23.0,18.0,5.0,13.0
4810,3.0,17.0,14.0,13.0,8.0
4811,5.0,13.0,8.0,3.0,5.0
4812,2.0,11.0,11.0,1.0,8.0
4813,1.0,13.0,14.0,5.0,11.0
4814,4.0,5.0,8.0,1.0,10.0
4815,9.0,6.0,14.0,1.0,7.0
4816,11.0,6.0,12.0,3.0,12.0
4817,10.0,6.0,20.0,9.0,13.0
4818,7.0,11.0,9.0,5.0,15.0
4819,6.0,8.0,10.0,2.0,23.0
4820,6.0,5.0,7.0,14.0,14.0
4821,5.0,7.0,7.0,9.0,15.0
4822,4.0,3.0,8.0,7.0,9.0
4823,6.0,6.0,7.0,7.0,12.0
4824,4.0,5.0,8.0,8.0,10.0
4825,4.0,5.0,12.0,4.0,11.0
4826,4.0,7.0,14.0,7.0,9.0
4827,6.0,10.0,10.0,9.0,6.0
4828,8.0,9.0,9.0,4.0,13.0
4829,10.0,8.0,15.0,6.0,11.0
4830,9.0,7.0,17.0,12.0,14.0
4831,7.0,10.0,12.0,4.0,12.0
4832,8.0,13.0,12.0,8.0,8.0
4833,9.0,12.0,21.0,8.0,9.0
4834,9.0,17.0,12.0,13.0,13.0
4835,8.0,14.0,16.0,7.0,14.0
4836,7.0,11.0,15.0,7.0,13.0
4837,11.0,11.0,10.0,14.0,12.0
4838,8.0,13.0,13.0,9.0,12.0
4839,7.0,13.0,13.0,12.0,6.0
4840,11.0,11.0,15.0,13.0,8.0
4841,11.0,13.0,23.0,15.0,14.0
4842,11.0,10.0,14.0,13.0,18.0
4843,11.0,14.0,24.0,17.0,17.0
4844,10.0,15.0,19.0,15.0,17.0
4845,11.0,16.0,13.0,12.0,14.0
4846,11.0,15.0,24.0,22.0,11.0
4847,7.0,14.0,21.0,16.0,9.0
4848,9.0,14.0,18.0,15.0,13.0
4849,10.0,13.0,15.0,14.0,7.0
4850,6.0,14.0,18.0,15.0,5.0
4851,7.0,14.0,11.0,13.0,9.0
4852,9.0,13.0,13.0,11.0,7.0
4853,9.0,19.0,22.0,9.0,8.0
4854,10.0,16.0,19.0,9.0,14.0
4855,9.0,14.0,20.0,12.0,11.0
4856,11.0,20.0,22.0,19.0,15.0
4857,14.0,17.0,15.0,17.0,20.0
4858,17.0,20.0,17.0,20.0,18.0
4859,20.0,16.0,17.0,11.0,24.0
4860,15.0,10.0,15.0,16.0,20.0
4861,18.0,12.0,21.0,11.0,13.0
4862,17.0,12.0,15.0,16.0,28.0
4863,18.0,14.0,10.0,16.0,17.0
4864,23.0,14.0,20.0,25.0,22.0
4865,21.0,17.0,15.0,15.0,18.0
4866,21.0,16.0,14.0,21.0,18.0
4867,17.0,18.0,18.0,13.0,9.0
4868,18.0,19.0,13.0,19.0,12.0
4869,16.0,16.0,15.0,22.0,16.0
4870,16.0,17.0,12.0,23.0,13.0
4871,17.0,17.0,16.0,11.0,18.0
4872,16.0,16.0,16.0,12.0,10.0
4873,15.0,15.0,14.0,12.0,13.0
4874,15.0,16.0,14.0,13.0,17.0
4875,13.0,15.0,14.0,8.0,10.0
4876,15.0,12.0,12.0,15.0,16.0
4877,14.0,14.0,16.0,10.0,12.0
4878,13.0,13.0,14.0,8.0,11.0
4879,12.0,12.0,11.0,18.0,12.0
4880,12.0,13.0,12.0,16.0,15.0
4881,7.0,12.0,10.0,14.0,13.0
4882,5.0,13.0,16.0,15.0,10.0
4883,5.0,12.0,14.0,14.0,10.0
4884,4.0,15.0,13.0,10.0,1.0
4885,22.0,13.0,11.0,5.0,4.0
4886,7.0,12.0,13.0,8.0,5.0
4887,8.0,11.0,13.0,8.0,10.0
4888,8.0,15.0,14.0,8.0,21.0
4889,12.0,13.0,23.0,11.0,15.0
4890,10.0,13.0,12.0,15.0,8.0
